的	白勹丶
冦	冃兀攴
巹	㇕水一巳
阨	阝厂卩
纚	糸一凡一凡鹿
碃	石丰月
磲	石水匚龴木
蹖	足廾臼
唶	口廿日
呾	口日一
踟	足矢口
岍	山一廾
劁	隹火刀
銤	金米
猰	犬丰刀大
訌	言工
濩	水艸隹又
塨	土艸廾心
靸	革𠂊又
菳	艸金
薿	艸匕矢龴足
槄	木爪臼
鄠	雨一丂阝
蟥	虫廿由八
晻	日大申
睆	目宀一兀
穊	禾艮旡
鞗	人丨攴革
侅	人丶彑
貑	豸尸二龴又
艅	舟亼木
憝	京子攴心
譹	言京豕
羮	羊火二大
鄫	八四日阝
懽	心艸口口隹
糨	米弓厶虫
燏	火予丿内口
袨	衤亠幺
毣	羽毛
嫽	女一火日小
抮	扌人彡
嚆	口艸京口
眊	目毛
眕	目人彡
眵	目夕夕
瞷	目門日
箖	竹木木
釿	金斤
鱝	魚屮貝
皸	冂車皮
嫻	女門木
瓨	工瓦
騍	馬田木
揠	扌匚日女
鶾	十日十𠂊鳥
菧	艸广氏一
轕	車艸日勹亡
樛	木羽人彡
犮	犬丿
甗	虎鬲瓦
蟜	虫丿大口冂口
蟓	虫象
嗢	口日皿
昣	日人彡
嫳	巾⺍攴女
嶪	山业木
箶	竹十口月
箙	竹月卩又
仱	人亼㇕
狳	犬亼木
猟	犬⺍几扌
狖	犬穴
嚲	京子口口甲一
諝	言足月
廙	广田艸廾
潽	水䒑业日
寖	宀水彐冂又
縩	糸月又示
墺	土宀釆大
扐	扌力
栘	木夕夕
圁	圍言
曨	日龍
鼷	臼釆爪幺大
眢	夕卩目
諆	言其
絰	糸至
剅	豆刀
藟	艸三田
薡	艸目爿爿
輐	車宀一兀
迍	辵一屮
岞	山𠂊卜
熈	丿臣巳火
牓	爿亠八冂方
郈	𠂆口阝
錼	金大示
脁	月𠂊⺍
敻	𠂊内目攴
欬	丶彑欠
潅	水𠂊一隹
洨	水文八
寃	宀象𠂊丶
頞	宀女頁
窊	穴瓜
臩	臣臣大八
焄	尹口火
茻	四屮
摂	扌耳⺍
枻	木廿乚
晅	日二日
侁	人牛𠂊
銍	金至
猞	犬亼十口
讌	言廿𠂊匕口火
汋	水勹丶
艴	弓八𠂊巴
妬	女石
嚢	一中冂八甘衤
遶	辵土土土兀
斲	卯亞斤
髫	長彡刀口
蓰	艸行止止
桲	木十冂子
椆	木用口
羍	大羊
厗	厂辛
勔	頁圍力
蝻	虫十冂半
喍	口止匕木
嶲	山隹弓
敳	山豆攴
嶰	山𠂊用刀牛
瞵	目米夕㐄
矊	目糸白巾
牥	牛方
嶨	臼乂乂冂山
擧	臼牙廾手
僽	人禾火心
侂	人广丿七
魵	魚八刀
邅	辵亠回日一
醤	爿爪寸酉
慠	心士方攴
煓	火山而
熥	火辵龴用
沷	水犬丿
沘	水匕匕
瀯	水火火冂口丿口
疎	足木中
妠	女内
妭	女犬丿
緵	糸乂凵𠂊夂
霅	雨言
昫	日勹口
嶔	山金欠
僩	人門月
鍠	金白王
猦	犬凡虫
縢	月䒑大糸
膣	月穴至
諲	言西土
淜	水月月
墝	土土土土兀
覩	耂見
璪	王三口木
莵	艸丿口𠂊丶
蔤	艸宀弋八山
榼	木土厶皿
醾	酉广木木米
椌	木穴工
牻	牛𠂇彡
酇	牛𠂊牛𠂊貝阝
穭	禾魚日
侹	人廴千土
倧	人宀示
粔	米匚龴
炟	火日一
焠	火衣十
沇	水厶𠂊
窋	穴屮凵
孲	子亞
暋	巳七攴日
姱	女大一丂
綼	糸甲十
荸	艸十冂子
萯	艸𠂊貝
桯	木口千土
筬	竹戌㇕
泝	水斤丶
塅	土厂三殳
埶	土𠂊土丮
盩	土半攴皿
玶	王干八
駔	馬且
驌	馬尹亞一
掫	扌耳又
硜	石一巛工
螵	虫西示
蠋	虫四勹虫
圌	圍山而
塁	田⺍土
罫	四土土卜
罝	四且
骹	冎月文八
簳	竹十日十人干
筦	竹宀一兀
倢	人一彐止
偨	人止匕木
儹	人牛𠂊牛𠂊貝
俤	人八弓丨丿
腷	月畐
狛	犬白
肸	月八十
顚	匕目廾頁
廌	鹿烏
瘝	疒四水
澣	水十日十人干
漎	水行从止
賨	宀示貝
岊	巴山
媥	女戶冊
趑	走二欠
鞬	革廴尹二
蝀	虫東
嚥	口廿𠂊匕口火
嚫	口立木見
贐	貝尹一火皿
傃	人丰糸
偞	人廿乚木
歛	亼口口从欠
鈃	金一廾
鏷	金业大
鈩	金戶
谿	爪幺大八公
讘	言三耳
頏	尢頁
塭	土日皿
埇	土龴用
耟	耒匚龴
掞	扌火火
鞁	革皮
茝	艸臣
苅	艸乂刀
輣	車月月
衊	丿皿艸四戈人
筊	竹文八
偩	人𠂊貝
侭	人尸丶冫
獏	犬艸日大
狴	犬匕匕土
鄮	卯貝阝
鱠	魚亼四日
廯	广魚羊
溚	水艸亼口
鵼	穴工鳥
祂	示也
粛	尹巛米
屓	尸貝
翭	羽人龴矢
娀	女戈𠂇
綖	糸廴丿止
玭	王匕匕
晊	日至
盳	目亡
簻	竹辵冎口
簜	竹水日一勿
儜	人宀心皿丁
鏻	金米夕㐄
漶	水中中心
垾	土日干
墽	土白方攴
塡	土匕目廾
駺	馬丶艮
摐	扌行从止
撖	扌丁耳攴
劐	艸隹又刀
櫙	木艸匚三口
輖	車用口
孁	雨口口口女
齵	齒田冂厶
蝤	虫八酉
蚆	虫巴
蹍	足尸廿衤
躐	足巛囟釆
跼	足尸㇕口
囅	口口甲一尸廿衤
唅	口亼㇕口
畳	田冂且
秬	禾匚龴
秡	禾犬丿
錞	金京子
钃	金尸水四勹虫
獪	犬亼四日
腃	月䒑大卩
龒	龍示
糈	米足月
惉	水卜口心
澴	水四一口衤
禖	示甘木
賮	尹一火貝
繊	糸十戈业
莇	艸且力
礓	石三田田
迵	辵凡口
輋	山大車
筢	竹扌巴
犄	牛大丁口
嬃	彡頁女
惏	心木木
潾	水米夕㐄
阢	阝兀
耥	耒小冂口
駉	馬冂口
萳	艸十冂半
鄚	艸日大阝
蒈	艸匕匕白
蕫	艸立田土
榲	木圍人皿
嚠	口卯金刀
暕	日木四
巓	山匕目廾頁
睎	目乂𠂇巾
眹	目䒑大
勧	𠂊一隹力
箟	竹日匕匕
鋙	金工㇕口
鶵	勹屮勹屮鳥
遆	辵亠八冂巾
潬	水口口甲一
鍌	水牛𠂊金
窉	穴一内
姡	女舌
菺	艸戶月
轘	車四一口衤
栟	木䒑廾
咇	口弋八
蹜	足宀人一白
爞	火三虫
陑	阝而
媱	女月午凵
繝	糸門月
殗	歹大申
郚	工㇕口阝
朅	土厶日勹亡
鬪	丮丮豆寸
駏	馬匚龴
騋	馬木从
騂	馬辛
珝	王羽
斠	甘冄冫十
酄	艸口口隹阝
蘂	艸三心木
蔃	艸弓厶虫
椪	木䒑业
厤	厂禾禾
蟌	虫囪心
螗	虫广尹口
幰	巾宀丰四心
犓	牛勹屮勹屮
讐	隹隹言
倅	人衣十
徯	行爪幺大
頴	匕示頁
瘜	疒自心
憕	心癶豆
濔	水丁八网
潎	水巾⺍攴
濶	水門舌
祣	示𠂊从
褵	衤亠乂凵冂厶
鸊	尸口辛鳥
覗	㇕一口見
彉	弓廿由八
芔	三屮
紩	糸𠂊大
妎	女人八
偡	人甘匚𠂊
錍	金甲十
鱕	魚釆田
耖	耒小丿
騛	馬乙冫非
輂	艸廾車
輈	車舟
棪	木火火
雿	雨𠂊⺍
蝓	虫亼月刀
呍	口二厶
踡	足䒑大卩
甞	小冂口甘
晬	日衣十
罛	四瓜
岋	山𠂊又
犋	牛目廾
鼱	臼釆丰月
儃	人亠回日一
偐	人立厂彡
餀	食艸乂
鷉	𠂆虎鳥
鑞	金巛囟釆
麑	鹿臼𠂊
怮	心幺力
窾	穴士示欠
襐	衤象
裞	衤公𠂊
裲	衤一内内
袧	衤勹口
糺	糸乚
薖	艸辵冎口
蔊	艸火日干
襾	西
枓	木冫十
砏	石八刀
蜎	虫口月
曊	日弓八貝
倛	人其
腜	月甘木
脎	月乂木
雘	凡一艸隹又
惵	心廿乚木
愐	心頁圍
泃	水勹口
阽	阝卜口
緺	糸冎口
絣	糸䒑廾
坲	土弓八
瓛	王虎鬲犬
驓	馬八四日
騄	馬彑
搋	扌𠂆虎
靰	革兀
剳	艸亼口刀
蔉	艸衣公
醁	酉彑
梣	木山亼㇕
榶	木广尹口
螘	虫山豆
蠵	虫山隹内口
吰	口𠂇厶
蹡	足爿月寸
噛	口齒
勗	日且力
鷃	日宀女鳥
幠	巾𠂊廿廿火
黲	四土火三厶人彡
罜	四丶王
巌	山⺍厂丁耳攴
崒	山衣十
峛	山歹刀
牦	牛毛
稊	禾八弓丨丿
伷	人由
僔	人八酉寸
錺	金艸方
飂	凡虫羽人彡
獥	犬白方攴
狔	犬尸匕
腍	月亼㇕心
朏	月屮凵
謣	言雨一丂
謢	言隹又
謵	言羽白
庌	广牙
麀	鹿匕
灊	水旡旡鬲
滭	水田𠦒
湩	水千田土
溓	水䒑彐二八
潏	水予丿内口
祴	示戈廾
闉	門西土
頵	尹口頁
阬	阝尢
丱	䒑
緌	糸禾女
綯	糸勹午凵
蓷	艸扌隹
杕	木大
佖	人弋八
迻	辵夕夕
訧	言𠂇
桊	䒑大木
怐	心勹口
沺	水田
墣	土业大
瑳	王羊工
騵	馬厂白小
揜	扌亼口廾
薗	艸圍土口衤
蒩	艸禾且
棽	木木亼㇕
槪	木白匕旡
盬	臣丿舌皿
蝜	虫𠂊貝
圂	圍豕
牚	小冂口牙
矰	矢八四日
牬	牛才乚
牿	牛牛口
篸	竹三厶人彡
犨	隹隹牛
餻	食羊火
鑚	金夫夫貝
鈚	金匕匕
鑱	金象匕匕象𠂊丶
犰	犬九
猭	犬彑豕
鵩	月卩又鳥
廞	广金欠
羖	羊殳
熇	火京口
瀿	水𠂊母攴糸
覜	𠂊⺍見
澦	水予頁
湑	水足月
祲	示彐冂又
褞	衤日皿
繑	糸丿大口冂口
婌	女卜一小又
坰	土冂口
琄	王口月
珖	王小兀
踇	足𠂊母
咍	口厶口
笭	竹亼龴
鉧	金母
觫	𠂊用木中
鮥	魚夂口
緖	糸耂丶
塙	土京口
毊	士尸殳丿大口冂口
蔎	艸言殳
莐	艸水冂𠂊
荵	艸刀丶心
醽	酉雨口口口
蚖	虫一兀
鸆	虎口乚大鳥
嘒	口丰丰彐
碞	三口石
昄	日厂又
黮	四土火甘匚𠂊
睾	丿四土半
郳	臼𠂊阝
倕	人𠦒
狟	犬二日
猵	犬戶冊
頄	九頁
鱚	魚十豆口
讙	言艸口口隹
瘈	疒丰刀大
庛	广止匕
鷁	水皿鳥
惙	心四又
愶	心三力月
漑	水白匕旡
澼	水尸口辛
盝	彑皿
緤	糸廿乚木
邘	丁一阝
朹	木九
蚚	虫斤
饐	食士冂豆
涒	水尹口
慭	木䒑犬心
琈	王爪子
珓	王文八
驎	馬米夕㐄
挍	扌文八
鞄	革勹巳
蔝	艸目米
柂	木𠂊也
豲	豕厂白小
豗	兀豕
皻	虎且皮
嚬	口止㐄頁
暩	日月又示
崌	山尸十口
巇	山虎豆戈
箑	竹一彐止
筯	竹且力
傎	人匕目廾
攽	八刀攴
鯑	魚乂𠂇巾
鳦	鳥乙
瘲	疒行从止
羱	羊厂白小
渮	水艸丁口
漼	水山隹
浟	水人丨攴
袚	衤犬丿
姈	女亼龴
枲	厶口木
坬	土瓜
珌	王弋八
顠	西示頁
梛	木冄阝
筥	竹口丿口
俴	人戈戈
僿	人宀甘八土
鯫	魚耳又
迖	辵犬
氂	二木攴厂毛
挀	扌𠂆从
捖	扌宀一兀
蒚	艸鬲
藂	艸耳又从
轀	車圍人皿
梲	木公𠂊
枌	木八刀
霢	雨月𠂆从
攲	大丁口十又
耎	而大
黺	业巾⺍八刀
牷	牛人王
臿	干臼
秺	禾宀丿七
筳	竹廴千土
毹	亼月刀毛
鞶	舟殳革
猧	犬冎口
毚	象匕匕象𠂊丶
旍	方𠂊亼龴
泭	水人寸
惌	宀夕卩心
禡	示馬
韔	㐄口㐄長
檃	阝爪工彐木
姧	女女干
媓	女白王
緂	糸火火
杅	木丁一
醱	酉癶弓殳
礞	石艸冃豕
厞	厂非
螝	虫鬼
蜣	虫羊𠂊
筈	竹舌
鮨	魚匕日
諌	言東
愲	心冎月
怊	心刀口
紃	糸巛
鬐	長彡耂匕日
髧	長彡冂𠂊
菶	艸廾扌
惎	其心
酨	十戈酉
杬	木一兀
醨	酉亠乂凵冂厶
楪	木廿乚木
尞	一火日小
蠀	虫二欠貝
昡	日亠幺
帨	巾公𠂊
髄	冎月辵𠂇月
箊	竹方人冫
臈	月艸日勹亡
夆	夂丰
鄗	京口阝
瓬	方瓦
犘	广木木牛
癐	疒亼四日
憟	心西米
忳	心一屮
熜	火囪心
湋	水㐄口㐄
窫	穴丰刀大
禷	示米犬頁
襶	衤十戈田艸廾
襡	衤四勹虫
閊	門山
婍	女大丁口
挐	女口手
媖	女艸冂大
綛	糸刀丶心
鄕	阝白匕阝
殭	歹三田田
拑	扌甘
揝	扌夂卜日
掻	扌又虫
萺	艸冃目
蘹	艸心衣四水
檽	木雨而
矼	石工
砫	石丶王
簙	竹十甫寸
諀	言甲十
剫	广廿又刀
垺	土爪子
蠧	士冂石虫虫
玼	王止匕
糵	艸㠯辛米
醸	酉衣八甘
歅	西土欠
柅	木尸匕
觱	戌口𠂊用
疁	田羽人彡
虩	小日小虎
幙	巾艸日大
嵃	山立厂彡
嶓	山釆田
巃	山龍
犂	禾丿刀牛
魋	鬼隹
鐶	金四一口衤
鋋	金廴丿止
艒	舟冃目
臞	月目目隹
獟	犬土土土兀
鸑	犬言犬鳥
鰮	魚圍人皿
鮗	魚夂冫
鮡	魚𠂊⺍
懪	心日艸廾水
烱	火内口
慆	心爪臼
浤	水宀𠂇厶
寪	宀爪象
繀	糸山隹
嫭	女虎爪丁
梠	木口丿口
橚	木尹亞一
犪	牛八頁止巳夂
閷	乂木門人
鐕	金旡旡日
鐋	金水日一勿
夘	夕卩
誷	言网亡
瑑	王彑豕
搒	扌亠八冂方
葝	艸一巛工力
薋	艸二欠貝
酏	酉也
楉	木艸𠂇口
繄	匚矢殳糸
齛	齒廿乚
噀	口巳巳艸廾
氀	婁毛
氍	目目隹毛
眽	目𠂆从
睠	目䒑大卩
箒	竹彐冂巾
忥	气心
侴	亼彐丨刀
獦	犬艸日勹亡
鯥	魚土𠂊土
觿	𠂊用山隹内口
浢	水豆
淔	水十目
潐	水隹火
禨	示幺幺戈人
閇	門一卜
阹	阝土厶
繵	糸亠回日一
抆	扌文
芅	艸弋
廼	廴西
檛	木辵冎口
篛	竹弓冫弓冫
僆	人辵車
伬	人尸丶
餕	食厶𠂊夂
錏	金亞
媬	女人口木
殣	歹廿口丰
塥	土鬲
褧	耳火衣
髣	長彡方
聱	士方攴耳
珶	王八弓丨丿
攦	扌一凡一凡鹿
挓	扌宀丿七
捥	扌宀夕卩
尭	屮兀
藙	艸立豕殳
蓪	艸辵龴用
楬	木日勹亡
檓	木臼土殳
砯	石水丶
祡	止匕示
蝪	虫日一勿
甿	田亡
旿	日午
帾	巾耂
箷	竹方𠂊也
烋	人木火
餂	食舌
钂	金小冂口四土火
獳	犬雨而
朘	月厶𠂊夂
鱣	魚亠回日一
匊	勹米
廗	广廿𠂊冂巾
忣	心𠂊又
韣	㐄口㐄四勹虫
癹	癶殳
姎	女冂大
絻	糸象𠂊
纕	糸衣口口甘
笴	竹丁口
鋳	金丰寸
膍	月囟匕匕
糌	米夂卜日
縎	糸冎月
塿	土婁
耠	耒亼口
璮	王亠回日一
驦	馬雨木目
抾	扌土厶
搷	扌匕目廾
擫	扌厂日月犬
搨	扌日羽
摡	扌艮旡
靾	革廿乚
蓳	艸廿口丰
蟼	艸勹口攴虫
棯	木亼㇕心
敧	大丁口攴
匽	匚日女
匢	匚勿
嚚	四口臣
崝	山丰月
崀	山丶艮
簉	竹辵牛口
篽	竹行午止卩
儌	人白方攴
儦	人鹿火
鄬	爪象阝
狣	犬𠂊⺍
胕	月人寸
腯	月𠂆十目
腟	月宀至
雊	勹口隹
廇	广卯田
熅	火圍人皿
褮	火火冂衣
漙	水東厶寸
渻	水小丿目
漴	水山宀示
裄	衤行
裗	衤了巛
鶤	冂車鳥
韎	㐄口㐄一木
弽	弓廿乚木
嫇	女冂日宀
繣	糸尹二田一
弃	了廾
蒱	艸扌甫
菼	艸火火
穄	禾月又示
鑛	金广廿由八
鰒	魚𠂊日夂
涽	水氏日
犎	土土寸牛
壝	土辵中一貝
壌	土衣八甘
摴	扌雨一丂
抇	扌日
萐	艸一彐止
靻	革且
栵	木歹刀
尃	甫寸
櫑	木三田
楡	木亼月巛
霫	雨羽白
蝃	虫四又
羂	四糸口月
嵕	山乂凵𠂊夂
岧	山刀口
蠈	貝戈𠂇虫
賵	貝冃目
箘	竹圍禾
籔	竹婁攴
兪	亼月巛
飣	食丁
瓥	瓜豕虫虫
舠	舟刀
颲	凡虫歹刀
猺	犬月午凵
鮄	魚弓八
褭	衣馬
鸇	亠回日一鳥
惤	心弓亠幺
裯	衤用口
邲	弋八阝
繠	三心糸
敯	巳七日攴
剼	三厶人彡刀
极	木𠂊又
茠	艸人木
蔍	艸鹿
杙	木弋
柤	木且
靃	雨隹隹
儤	人日艸廾水
佁	人厶口
鐇	金釆田
鋲	金斤廾
狺	犬言
詧	月又言
讋	龍言
瘃	疒豕
沶	水示
殏	歹十⺍丶
刲	土土刀
堉	土了月
垿	土广予
棸	耳又木
莍	艸十⺍丶
蕸	艸辵尸二龴又
芧	艸予
榃	木木田
槬	木大一丂瓜
檇	木隹弓
麭	木从夂勹巳
楟	木京丁
槮	木三厶人彡
鷖	匚矢殳鳥
螬	虫一曲日
峘	山二日
矱	矢艸隹又
玁	犬口口厂丁耳攴
狪	犬凡口
鯯	魚牛巾刀
羗	羊𠂊厶
緛	糸而大
媂	女亠八冂巾
砮	女又石
茋	艸氏一
篴	竹辵豕
鉋	金勹巳
胑	月口八
腇	月禾女
訄	九言
迆	辵也
刓	一兀刀
捗	扌止㐄
扢	扌气
擸	扌巛囟釆
茿	艸工凡
雚	艸口口隹
芺	艸丿大
蓹	艸行午止卩
橁	木竹勹日
磑	石山豆
硿	石穴工
蟫	虫西日十
螠	虫水皿
跅	足斤丶
蹛	足廿𠂊冂巾
咢	口口一丂
噣	口四勹虫
罞	四予丿
崿	山口口一丂
睩	目彑
筻	竹一日乂
稙	禾十目
筩	竹龴用
魆	鬼戈乚
侫	人亡女
伔	人冂几
僝	人尸三子
儠	人巛囟釆
胠	月土厶
臛	月雨隹
猀	犬水小丿
鰅	魚田冂厶
讟	言士四貝言
譓	言東厶心
裛	衣口巴
庈	广亼㇕
癓	疒行山一𠂊攴
煆	火尸二龴又
慴	心羽白
璗	水日一勿王丶
屧	尸行廿乚木
緀	糸一尹女
娵	女耳又
媟	女廿乚木
繜	糸八酉寸
珇	王且
磞	石山月月
戉	戈乚
鱆	魚立日十
迿	辵勹日
縺	糸辵車
墕	土一止烏
璱	王王王弋八
耰	耒頁心夂
顜	甘冄頁
葹	艸方𠂊也
檮	木士㇕工一口寸
楒	木田心
椸	木方𠂊也
櫠	木广癶弓殳
耏	而彡
逴	辵卜日十
惄	卜一小又心
蛜	虫人尹
喩	口亼月巛
矙	目門丁耳攴
牣	牛刀丶
倰	人土𠂊夂
鯈	人丨攴魚
皀	白匕
饛	食艸冃豕
鎡	金䒑幺幺
狶	犬乂𠂇巾
胐	月屮凵
鱨	魚小冂口匕日
麕	鹿圍禾
慒	心一曲日
墯	心𠂇工月土
嫈	火火冂女
瀀	水頁心夂
滮	水虎彡
澨	水竹工从
宨	宀𠂊⺍
歠	四又酉欠
櫆	木鬼冫十
柀	木皮
蹐	足⺍人月
詗	言冂口
疢	疒火
耇	耂勹口
騤	馬癶一大
捄	扌十⺍丶
莟	艸亼㇕口
杤	木一力
槱	木酉火
榤	木夕㐄木
豭	豕尸二龴又
蠙	虫宀一㐄貝
嵜	山立丁口
睟	目衣十
髇	冎月京口
鵞	彐戈鳥
儓	人士口冂至
臮	自从
斶	斤四勹虫
鈒	金𠂊又
鉾	金厶牛
獫	犬亼口口从
胣	月𠂊也
朣	月立田土
鯣	魚日勿
鵻	鳥隹
襃	衣爪口木
竸	立日𠂊立日𠂊
旐	方𠂊𠂊⺍
憯	心旡旡日
愓	心日一勿
憿	心白方攴
窐	穴土土
禫	示西日十
闠	門中一貝
劙	彑豕虫虫刀
杄	木千
碪	石甘匚𠂊
磥	石田糸
籛	竹金戈戈
鶖	禾火鳥
偖	人耂
鉼	金䒑廾
詖	言皮
痓	疒至
疕	疒匕
擏	扌艸勹口攴
拵	扌才子
葱	艸囪心
礑	石小冂口田
磏	石䒑彐二八
虤	虎虎
虡	虎业八
勴	虎田心力
蟐	虫小冂口巾
嗊	口工貝
咈	口弓八
暿	日十豆口
盷	目勹二
犅	牛网山
犏	牛戶冊
嵆	禾𠂇山
谺	八公牙
鑯	金从戈非一
魶	魚内
鰡	魚卯田
甮	勿用
褢	衣鬼
炣	火丁口
熛	火西示
焞	火京子
澒	水工頁
潖	水王王巴
浰	水禾刀
瀺	水象匕匕象𠂊丶
闤	門四一口衤
翆	羽九十
緁	糸一彐止
嫕	女匚矢心
莤	艸酉
礉	石白方攴
虰	虫丁
旴	日丁一
鐻	金虎豕
狦	犬冊一
蠪	龍虫
洴	水䒑廾
肂	歹尹二
疌	一彐止
瑔	王白水
騊	馬勹午凵
颿	馬凡虫
冓	甘冄
荂	艸大一丂
薁	艸宀釆大
酖	酉冂𠂊
輴	車𠂆十目
靆	雨二厶辵尹⺍
踼	足日一勿
緜	白巾丿糸
谼	八公艸廾
鶹	卯田鳥
玈	亠幺𠂊从
爁	火臣𠂊一皿
溹	水十冂糸
滖	水衣冄
漒	水弓厶虫
犚	尸示寸牛
翴	羽辵車
姶	女亼口
絫	三厶糸
斮	廿日斤
蓏	艸瓜瓜
郙	甫阝
桭	木辰
椓	木豕
柶	木四
砠	石且
蚳	虫氏一
咺	口二日
羇	四革大丁口
睄	目小月
垈	人弋土
弅	八刀廾
旟	方𠂊臼牙廾
絓	糸土土
郖	豆阝
墡	土羊䒑口
垏	土尹二
鬒	長彡匕目廾
駣	馬𠂊⺍
鼒	才目爿爿
萷	艸小月刀
柾	木一止
覊	西革馬
揅	石一廾手
鹸	卜圍米亼口人
胔	止匕月
蚗	虫龴人
踘	足勹米
嗈	口巛口巴
黚	四土火甘
崏	山氏日
穣	禾衣八甘
傱	人行从止
膃	月圍人皿
腨	月山而
獞	犬立田土
愊	心畐
憭	心一火日小
滍	水屮一虫
禓	示日一勿
雝	巛口巴隹
繷	糸曲辰
塤	土口貝
玔	王巛
璲	王辵八豕
瑂	王尸目
搰	扌冎月
扡	扌也
垔	西土
虖	虎爪丁
睧	目氏日
鉥	金木丶
怗	心卜口
恀	心夕夕
浿	水貝
垽	水斤土
泒	水瓜
戤	㇕丿又皿戈
絽	糸口丿口
瓩	瓦千
埻	土京子
埪	土穴工
騨	馬⺍甲一
尠	甘匚𠂊小丿
藰	艸卯金刀
轓	車釆田
樆	木亠乂凵冂厶
硴	石艸人匕
敁	卜口攴
蚑	虫十又
齗	齒斤
鷶	四貝鳥
籖	竹十戈非一
篊	竹水艸廾
鰊	魚木四
褱	衣四水
麌	鹿口乚大
籺	米气
浺	水心中
鴳	宀女鳥
鷫	尹亞一鳥
脀	㇕水一月
絁	糸𠂊也
縿	糸三厶人彡
玒	王工
揤	扌艮卩
橿	木三田田
榠	木冂日宀
箎	竹虎
腤	月立日
蜰	月巴虫
渽	水十戈口
丏	丁乚㇕
嫢	夫見女
壖	土雨而
髢	長彡也
珋	王卯
摵	扌戌卜小
搉	扌冂隹
鞙	革口月
橞	木東厶心
輌	車一巾凵
棆	木亼冊
郲	木从阝
椨	木广人寸
霒	雨二厶亼㇕
椵	木尸二龴又
蟅	虫广廿火
踦	足大丁口
喿	三口木
帊	巾巴
黓	四土火弋
岨	山且
峿	山工㇕口
鵙	貝鳥
犆	牛十目
笯	竹女又
儳	人象匕匕象𠂊丶
傔	人䒑彐二八
僪	人予丿内口
嵞	亼木山山
劔	亼口口从刀丶
爼	乂乂且
饂	食日皿
狤	犬士口
魣	魚予
穈	广木木禾
罃	火火冂午凵
憸	心亼口口从
愼	心匕目廾
懰	心卯金刀
漧	水十日十气
淴	水勿心
礿	示勹丶
鼆	冂日宀黽
瑃	王廾日
桟	木二戈
杣	木山
瞶	目中一貝
衖	行艸廾
鋗	金口月
腞	月彑豕
訒	言刀丶
泬	水穴
坉	土一屮
挴	扌𠂊母
茢	艸歹刀
靮	革勹丶
靿	革幺力
茘	艸三刀
醲	酉曲辰
硠	石丶艮
逌	辵卜圍龴
蝋	虫⺍几扌
啅	口卜日十
踧	足卜一小又
囋	口牛𠂊牛𠂊貝
晼	日宀夕卩
笝	竹圍又
衃	丿皿不
毇	臼米殳
儑	人日幺幺火
鶬	亼戶口鳥
鎞	金囟匕匕
艎	舟白王
旓	方𠂊小月
楶	二欠口木
憀	心羽人彡
汫	水井
泲	水才乚
瀌	水鹿火
韘	㐄口㐄廿乚木
鳲	尸鳥
翣	羽立女
婐	女田木
坴	土𠂊土
掯	扌止月
蕼	艸長尹二
苙	艸立
榾	木冎月
柲	木弋八
梫	木彐冂又
咶	口舌
馝	禾日弋八
筶	竹牛口
侲	人辰
僶	人黽
悁	心口月
夒	頁止巳夂
堐	土厂土土
栔	丰刀木
揊	扌畐
薣	艸十豆十又
醧	酉匚三口
轒	車屮貝
輁	車艸廾
軦	車口𠂊
憖	木从犬心
礵	石雨木目
硊	石𠂊厂卩
磳	石八四日
畷	田四又
罳	四田心
黵	四土火𠂊厂八言
簁	竹行止止
侐	人丿皿
豃	八公丁耳攴
癋	疒亞心
麃	鹿火
粻	米長
粃	米匕匕
燀	火口口甲一
悀	心龴用
汯	水𠂇厶
悹	宀㠯心
窴	穴匕目廾
禬	示亼四日
袹	衤一白
衭	衤夫
襗	衤四土半
襋	衤木冂木冂
嫮	女雨一丂
綌	糸八公
琔	王宀一止
珢	王艮
挃	扌至
拸	扌夕夕
薕	艸广䒑彐二八
碡	石丰母
蝘	虫匚日女
唗	口走
鋘	金口乚大
鈶	金厶口
膕	月圍戈口一
肕	月刀丶
痁	疒卜口
痟	疒小月
憪	心門月
宧	宀臣
櫜	一中冂夂卜口木
坋	土八刀
埢	土䒑大卩
鷇	士冂一鳥殳
畺	三田田
髽	長彡从土
鬋	長彡䒑月刀
鬅	長彡月月
髴	長彡弓八
耞	耒力口
騇	馬亼十口
揳	扌丰刀大
鞳	革艸亼口
蔾	艸禾丿刀木
蓨	艸人丨攴月
薝	艸𠂊厂八言
芛	艸尹
蘟	艸阝爪工彐心
橾	木三口木
軑	車大
輵	車日勹亡
朳	木八
橧	木八四日
梡	木宀一兀
槢	木羽白
礛	石臣𠂊一皿
豷	豕士冂豆
礒	石羊彐戈
哳	口扌斤
跱	足士寸
踖	足廿日
踾	足畐
踛	足土𠂊土
鼈	巾⺍攴黽
罿	四立田土
睌	目象𠂊
穟	禾辵八豕
箯	竹人一日乂
躾	身羊大
魌	鬼其
伭	人亠幺
畣	亼口田
彾	行亼龴
膴	月𠂊廿廿火
狢	犬夂口
雑	九木隹
觭	𠂊用大丁口
鶁	京鳥
帟	亦巾
凔	冫亼戶口
痷	疒大申
痗	疒𠂊母
愒	心日勹亡
煟	火田月
濳	水牛𠂊牛𠂊日
滫	水人丨攴月
戺	戶巳
穽	穴井
袵	衤人工一
袾	衤𠂊木
袟	衤𠂊大
矠	予丿廿日
纒	糸厂田土火土
妦	女丰
嫴	女十口辛
媢	女冃目
梩	木田土
呥	口冄
嵥	山夕㐄木
釽	金爪
